ShortLabel,ROcc_Hus,Geo
8744c1d33ffffff,0,Hex
8744c3174ffffff,2,Hex
8744c1d34ffffff,24,Hex
8744c3175ffffff,1,Hex
8744c3925ffffff,1,Hex
8744c1d35ffffff,3,Hex
8744c3176ffffff,0,Hex
8744c1d36ffffff,8,Hex
8744c3180ffffff,6,Hex
8744c1d40ffffff,6,Hex
8744c3181ffffff,3,Hex
8744c1d41ffffff,3,Hex
8744c3182ffffff,6,Hex
8744c3926ffffff,9,Hex
8744c1d42ffffff,7,Hex
8744c3185ffffff,13,Hex
8744c3928ffffff,11,Hex
8744c1d43ffffff,4,Hex
8744c3929ffffff,27,Hex
8744c3186ffffff,5,Hex
8744c392affffff,45,Hex
8744c1d44ffffff,18,Hex
8744c3188ffffff,0,Hex
8744c1d45ffffff,5,Hex
8744c392bffffff,18,Hex
8744c3189ffffff,4,Hex
8744c1d46ffffff,4,Hex
8744c392cffffff,35,Hex
8744c392dffffff,0,Hex
8744c194affffff,10,Hex
8744c318affffff,0,Hex
8744c1d48ffffff,17,Hex
8744c392effffff,129,Hex
8744c3930ffffff,12,Hex
8744c318bffffff,1,Hex
8744c1d49ffffff,47,Hex
8744c318cffffff,0,Hex
8744c1d4affffff,51,Hex
8744c3932ffffff,0,Hex
8744c318dffffff,0,Hex
8744c1d4bffffff,24,Hex
8744c3933ffffff,6,Hex
8744c3934ffffff,9,Hex
8744c318effffff,3,Hex
8744c1d4cffffff,16,Hex
8744c3935ffffff,10,Hex
8744c3190ffffff,1,Hex
8744c3936ffffff,0,Hex
8744c1d4dffffff,5,Hex
8744c3191ffffff,0,Hex
8744c1d4effffff,3,Hex
8744c3192ffffff,0,Hex
8744c1d51ffffff,6,Hex
8744c3940ffffff,3,Hex
8744c3193ffffff,0,Hex
8744c3941ffffff,3,Hex
8744c3942ffffff,10,Hex
8744c1d52ffffff,1,Hex
8744c3943ffffff,20,Hex
8744c3194ffffff,1,Hex
8744c3944ffffff,4,Hex
8744c1d53ffffff,196,Hex
8744c3195ffffff,1,Hex
8744c1d54ffffff,8,Hex
8744c3196ffffff,2,Hex
8744c1d55ffffff,9,Hex
8744c3198ffffff,1,Hex
8744c1d56ffffff,2,Hex
8744c3199ffffff,0,Hex
8744c1d58ffffff,16,Hex
8744c319affffff,6,Hex
8744c1d59ffffff,7,Hex
8744c319bffffff,25,Hex
8744c1d5affffff,358,Hex
8744c319cffffff,5,Hex
8744c1d5bffffff,69,Hex
8744c3945ffffff,2,Hex
8744c1d5cffffff,14,Hex
8744c319dffffff,9,Hex
8744c1d5dffffff,56,Hex
8744c3946ffffff,0,Hex
8744c319effffff,1,Hex
8744c3948ffffff,23,Hex
8744c3949ffffff,12,Hex
8744c1d5effffff,75,Hex
8744c31a0ffffff,0,Hex
8744c1d60ffffff,6,Hex
8744c31a1ffffff,1,Hex
8744c1d61ffffff,9,Hex
8744c31a2ffffff,5,Hex
8744c394affffff,3,Hex
8744c1d62ffffff,5,Hex
8744c31a4ffffff,3,Hex
8744c394bffffff,5,Hex
8744c1d63ffffff,3,Hex
8744c394cffffff,15,Hex
8744c31a5ffffff,0,Hex
8744c394dffffff,4,Hex
8744c1d64ffffff,2,Hex
8744c394effffff,6,Hex
8744c31a6ffffff,0,Hex
8744c3950ffffff,28,Hex
8744c1d65ffffff,15,Hex
8744c3951ffffff,8,Hex
8744c31a8ffffff,4,Hex
8744c3952ffffff,1,Hex
8744c1d66ffffff,9,Hex
8744c3953ffffff,17,Hex
8744c31a9ffffff,2,Hex
8744c3954ffffff,3,Hex
8744c1d68ffffff,40,Hex
8744c3955ffffff,12,Hex
8744c31aaffffff,0,Hex
8744c1d69ffffff,9,Hex
8744c31abffffff,1,Hex
8744c3958ffffff,1,Hex
8744c1d6affffff,6,Hex
8744c3959ffffff,0,Hex
8744c31acffffff,4,Hex
8744c395affffff,0,Hex
8744c1d6bffffff,1,Hex
8744c395bffffff,7,Hex
8744c31adffffff,3,Hex
8744c395cffffff,3,Hex
8744c1d6cffffff,3,Hex
8744c31aeffffff,1,Hex
8744c1d6dffffff,7,Hex
8744c31b0ffffff,247,Hex
8744c395dffffff,6,Hex
8744c1d6effffff,3,Hex
8744c395effffff,2,Hex
8744c31b1ffffff,36,Hex
8744c3960ffffff,1,Hex
8744c1d70ffffff,38,Hex
8744c31b2ffffff,164,Hex
8744c3961ffffff,2,Hex
8744c1d71ffffff,14,Hex
8744c31b3ffffff,7,Hex
8744c1d72ffffff,4,Hex
8744c31b4ffffff,2,Hex
8744c1d73ffffff,16,Hex
8744c3962ffffff,3,Hex
8744c31b5ffffff,7,Hex
8744c1d74ffffff,26,Hex
8744c3963ffffff,4,Hex
8744c3964ffffff,2,Hex
8744c31b6ffffff,41,Hex
8744c1d75ffffff,76,Hex
8744c3965ffffff,3,Hex
8744c3966ffffff,0,Hex
8744c3200ffffff,234,Hex
8744c1d76ffffff,9,Hex
8744c3968ffffff,1,Hex
8744c3201ffffff,67,Hex
8744c1d81ffffff,1,Hex
8744c3202ffffff,90,Hex
8744c1d82ffffff,0,Hex
8744c3969ffffff,5,Hex
8744c3203ffffff,267,Hex
8744c396affffff,1,Hex
8744c1d83ffffff,0,Hex
8744c396bffffff,4,Hex
8744c3204ffffff,10,Hex
8744c1d84ffffff,0,Hex
8744c396cffffff,2,Hex
8744c3205ffffff,18,Hex
8744c1d85ffffff,0,Hex
8744c3206ffffff,26,Hex
8744c1d86ffffff,0,Hex
8744c396dffffff,1,Hex
8744c3208ffffff,24,Hex
8744c1d88ffffff,1,Hex
8744c396effffff,3,Hex
8744c3209ffffff,6,Hex
8744c3970ffffff,26,Hex
8744c1d89ffffff,0,Hex
8744c3971ffffff,4,Hex
8744c3972ffffff,2,Hex
8744c320affffff,19,Hex
8744c1d8affffff,1,Hex
8744c3973ffffff,2,Hex
8744c320bffffff,6,Hex
8744c1d8bffffff,0,Hex
8744c3974ffffff,25,Hex
8744c320cffffff,12,Hex
8744c1d8cffffff,0,Hex
8744c3975ffffff,20,Hex
8744c320dffffff,16,Hex
8744c3976ffffff,1,Hex
8744c1d8dffffff,0,Hex
8744c3980ffffff,5,Hex
8744c320effffff,11,Hex
8744c3981ffffff,1,Hex
8744c1d8effffff,0,Hex
8744c3210ffffff,5,Hex
8744c1d90ffffff,0,Hex
8744c3982ffffff,7,Hex
8744c3211ffffff,18,Hex
8744c3983ffffff,7,Hex
8744c1d91ffffff,0,Hex
8744c3212ffffff,18,Hex
8744c3984ffffff,1,Hex
8744c3985ffffff,0,Hex
8744c1d92ffffff,2,Hex
8744c3213ffffff,11,Hex
8744c3986ffffff,2,Hex
8744c1d93ffffff,0,Hex
8744c3214ffffff,12,Hex
8744c1d94ffffff,0,Hex
8744c3215ffffff,30,Hex
8744c1d95ffffff,0,Hex
8744c3216ffffff,7,Hex
8744c1d98ffffff,0,Hex
8744c3218ffffff,8,Hex
8744c3988ffffff,4,Hex
8744c1d99ffffff,2,Hex
8744c3989ffffff,12,Hex
8744c3219ffffff,28,Hex
8744c398affffff,6,Hex
8744c398bffffff,14,Hex
8744c1d9affffff,0,Hex
8744c321affffff,5,Hex
8744c398cffffff,0,Hex
8744c1d9bffffff,3,Hex
8744c321bffffff,5,Hex
8744c1d9dffffff,0,Hex
8744c398dffffff,0,Hex
8744c321cffffff,50,Hex
8744c1d9effffff,0,Hex
8744c398effffff,0,Hex
8744c3990ffffff,0,Hex
8744c321dffffff,11,Hex
8744c1da0ffffff,1,Hex
8744c3991ffffff,4,Hex
8744c321effffff,13,Hex
8744c1da3ffffff,0,Hex
8744c3220ffffff,5,Hex
8744c1da4ffffff,6,Hex
8744c3992ffffff,0,Hex
8744c3221ffffff,5,Hex
8744c1da5ffffff,5,Hex
8744c3993ffffff,5,Hex
8744c3222ffffff,8,Hex
8744c1da6ffffff,2,Hex
8744c3994ffffff,1,Hex
8744c194bffffff,15,Hex
8744c3223ffffff,5,Hex
8744c3995ffffff,0,Hex
8744c1da8ffffff,0,Hex
8744c3998ffffff,2,Hex
8744c3224ffffff,1,Hex
8744c1da9ffffff,2,Hex
8744c3999ffffff,2,Hex
8744c3225ffffff,10,Hex
8744c1daaffffff,0,Hex
8744c399affffff,0,Hex
8744c3226ffffff,9,Hex
8744c399bffffff,1,Hex
8744c1dabffffff,0,Hex
8744c399cffffff,6,Hex
8744c3228ffffff,8,Hex
8744c1dacffffff,0,Hex
8744c399dffffff,3,Hex
8744c3229ffffff,20,Hex
8744c1dadffffff,2,Hex
8744c322affffff,10,Hex
8744c1daeffffff,0,Hex
8744c322bffffff,9,Hex
8744c399effffff,1,Hex
8744c1db1ffffff,0,Hex
8744c39a0ffffff,0,Hex
8744c322cffffff,23,Hex
8744c1db2ffffff,0,Hex
8744c39a1ffffff,2,Hex
8744c39a2ffffff,0,Hex
8744c322dffffff,2,Hex
8744c1db3ffffff,0,Hex
8744c39a3ffffff,0,Hex
8744c322effffff,10,Hex
8744c1db6ffffff,1,Hex
8744c3230ffffff,6,Hex
8744c2a05ffffff,4,Hex
8744c3231ffffff,7,Hex
8744c2a08ffffff,5,Hex
8744c39a4ffffff,0,Hex
8744c3232ffffff,11,Hex
8744c2a09ffffff,12,Hex
8744c39a5ffffff,1,Hex
8744c39a8ffffff,1,Hex
8744c3233ffffff,12,Hex
8744c39a9ffffff,7,Hex
8744c2a0bffffff,6,Hex
8744c3234ffffff,9,Hex
8744c39aaffffff,0,Hex
8744c39abffffff,5,Hex
8744c2a0cffffff,2,Hex
8744c3235ffffff,6,Hex
8744c2a0dffffff,4,Hex
8744c3236ffffff,10,Hex
8744c39acffffff,4,Hex
8744c2a20ffffff,0,Hex
8744c3240ffffff,5,Hex
8744c39aeffffff,1,Hex
8744c2a21ffffff,1,Hex
8744c39b0ffffff,0,Hex
8744c3241ffffff,4,Hex
8744c39b1ffffff,1,Hex
8744c2a23ffffff,3,Hex
8744c3242ffffff,9,Hex
8744c2a24ffffff,1,Hex
8744c3243ffffff,7,Hex
8744c2a25ffffff,0,Hex
8744c3244ffffff,28,Hex
8744c39b2ffffff,0,Hex
8744c2a28ffffff,0,Hex
8744c39b4ffffff,0,Hex
8744c3245ffffff,4,Hex
8744c39b5ffffff,3,Hex
8744c2a29ffffff,1,Hex
8744c39b6ffffff,0,Hex
8744c3246ffffff,47,Hex
8744c3a00ffffff,1631,Hex
8744c2a2affffff,1,Hex
8744c3248ffffff,5,Hex
8744c2a2bffffff,0,Hex
8744c3249ffffff,4,Hex
8744c2a2cffffff,1,Hex
8744c324affffff,7,Hex
8744c3a01ffffff,2599,Hex
8744c2a2dffffff,0,Hex
8744c3a02ffffff,730,Hex
8744c324bffffff,6,Hex
8744c3a03ffffff,3326,Hex
8744c2a2effffff,0,Hex
8744c3a04ffffff,2449,Hex
8744c324cffffff,4,Hex
8744c2a40ffffff,3,Hex
8744c3a05ffffff,1660,Hex
8744c324dffffff,5,Hex
8744c2a41ffffff,0,Hex
8744c324effffff,6,Hex
8744c2a42ffffff,2,Hex
8744c3a06ffffff,1828,Hex
8744c3250ffffff,3,Hex
8744c3a08ffffff,179,Hex
8744c2a43ffffff,1,Hex
8744c3a09ffffff,57,Hex
8744c3251ffffff,3,Hex
8744c2a44ffffff,0,Hex
8744c3252ffffff,13,Hex
8744c2a45ffffff,5,Hex
8744c3253ffffff,14,Hex
8744c2a46ffffff,0,Hex
8744c3a0affffff,276,Hex
8744c3254ffffff,6,Hex
8744c2a48ffffff,0,Hex
8744c3a0bffffff,75,Hex
8744c3255ffffff,12,Hex
8744c3a0cffffff,194,Hex
8744c2a49ffffff,1,Hex
8744c3a0dffffff,533,Hex
8744c3256ffffff,6,Hex
8744c3a0effffff,426,Hex
8744c2a4affffff,0,Hex
8744c3258ffffff,2,Hex
8744c2a4bffffff,1,Hex
8744c3259ffffff,3,Hex
8744c2a4cffffff,1,Hex
8744c325affffff,3,Hex
8744c3a10ffffff,544,Hex
8744c2a4dffffff,1,Hex
8744c3a11ffffff,473,Hex
8744c325bffffff,12,Hex
8744c2a4effffff,1,Hex
8744c3a12ffffff,120,Hex
8744c3a13ffffff,88,Hex
8744c325cffffff,7,Hex
8744c2a50ffffff,5,Hex
8744c3a14ffffff,587,Hex
8744c325dffffff,6,Hex
8744c2a51ffffff,5,Hex
8744c325effffff,1,Hex
8744c2a52ffffff,6,Hex
8744c3a15ffffff,2555,Hex
8744c3260ffffff,17,Hex
8744c2a53ffffff,2,Hex
8744c3a16ffffff,49,Hex
8744c3a18ffffff,21,Hex
8744c3261ffffff,0,Hex
8744c2a54ffffff,1,Hex
8744c3a19ffffff,180,Hex
8744c3263ffffff,5,Hex
8744c2a55ffffff,4,Hex
8744c3264ffffff,5,Hex
8744c2a56ffffff,13,Hex
8744c3265ffffff,0,Hex
8744c2a58ffffff,1,Hex
8744c3266ffffff,6,Hex
8744c2a59ffffff,0,Hex
8744c3a1affffff,72,Hex
8744c3268ffffff,1,Hex
8744c2a5affffff,0,Hex
8744c3a1bffffff,257,Hex
8744c3269ffffff,9,Hex
8744c3a1cffffff,13,Hex
8744c194cffffff,21,Hex
8744c3a1dffffff,362,Hex
8744c2a5bffffff,1,Hex
8744c326affffff,3,Hex
8744c2a5cffffff,7,Hex
8744c326bffffff,9,Hex
8744c2a5dffffff,2,Hex
8744c326cffffff,2,Hex
8744c3a1effffff,37,Hex
8744c2a5effffff,5,Hex
8744c3a20ffffff,288,Hex
8744c326dffffff,15,Hex
8744c3a21ffffff,150,Hex
8744c2a60ffffff,1,Hex
8744c3a22ffffff,139,Hex
8744c326effffff,12,Hex
8744c3a23ffffff,673,Hex
8744c2a61ffffff,4,Hex
8744c3270ffffff,11,Hex
8744c2a62ffffff,6,Hex
8744c3271ffffff,5,Hex
8744c3a24ffffff,111,Hex
8744c2a63ffffff,5,Hex
8744c3a25ffffff,73,Hex
8744c3272ffffff,13,Hex
8744c3a26ffffff,35,Hex
8744c2a64ffffff,2,Hex
8744c3a28ffffff,1246,Hex
8744c3273ffffff,4,Hex
8744c3a29ffffff,147,Hex
8744c2a65ffffff,6,Hex
8744c3274ffffff,2,Hex
8744c2a66ffffff,1,Hex
8744c3275ffffff,12,Hex
8744c2a68ffffff,2,Hex
8744c3a2affffff,1941,Hex
8744c3276ffffff,10,Hex
8744c3a2bffffff,453,Hex
8744c2a69ffffff,5,Hex
8744c3a2cffffff,629,Hex
8744c3280ffffff,24,Hex
8744c3a2dffffff,489,Hex
8744c2a6affffff,1,Hex
8744c3a2effffff,641,Hex
8744c3281ffffff,10,Hex
8744c2a6bffffff,1,Hex
8744c3282ffffff,20,Hex
8744c2a6cffffff,0,Hex
8744c3283ffffff,15,Hex
8744c3a30ffffff,133,Hex
8744c2a6effffff,1,Hex
8744c3284ffffff,5,Hex
8744c3a31ffffff,548,Hex
8744c3a32ffffff,71,Hex
8744c2a70ffffff,14,Hex
8744c3285ffffff,8,Hex
8744c3a33ffffff,549,Hex
8744c2a71ffffff,19,Hex
8744c3286ffffff,4,Hex
8744c2a72ffffff,36,Hex
8744c3288ffffff,14,Hex
8744c2a73ffffff,38,Hex
8744c3a34ffffff,0,Hex
8744c3289ffffff,7,Hex
8744c3a35ffffff,10,Hex
8744c2a74ffffff,1,Hex
8744c3a36ffffff,17,Hex
8744c328affffff,31,Hex
8744c3a40ffffff,3,Hex
8744c3a41ffffff,9,Hex
8744c2a75ffffff,1,Hex
8744c328bffffff,31,Hex
8744c2a76ffffff,2,Hex
8744c328cffffff,14,Hex
8744c3a42ffffff,40,Hex
8744c3a43ffffff,4,Hex
8744c2ae8ffffff,4,Hex
8744c328dffffff,20,Hex
8744c3a44ffffff,20,Hex
8744c3a45ffffff,3,Hex
8744c2ae9ffffff,1,Hex
8744c328effffff,16,Hex
8744c2aecffffff,2,Hex
8744c3290ffffff,15,Hex
8744c2aedffffff,0,Hex
8744c3a46ffffff,16,Hex
8744c3291ffffff,13,Hex
8744c3a48ffffff,18,Hex
8744c2b01ffffff,1,Hex
8744c3a49ffffff,36,Hex
8744c3292ffffff,2,Hex
8744c3a4affffff,8,Hex
8744c3a4bffffff,20,Hex
8744c2b02ffffff,0,Hex
8744c3293ffffff,14,Hex
8744c3a4cffffff,17,Hex
8744c3a4dffffff,27,Hex
8744c2b03ffffff,0,Hex
8744c3294ffffff,7,Hex
8744c2b04ffffff,1,Hex
8744c3295ffffff,13,Hex
8744c3a4effffff,5,Hex
8744c3a50ffffff,16,Hex
8744c2b05ffffff,0,Hex
8744c3296ffffff,19,Hex
8744c3a51ffffff,19,Hex
8744c3a52ffffff,42,Hex
8744c2b08ffffff,1,Hex
8744c3a53ffffff,14,Hex
8744c3298ffffff,334,Hex
8744c2b09ffffff,0,Hex
8744c3299ffffff,266,Hex
8744c2b0bffffff,0,Hex
8744c329affffff,42,Hex
8744c2b0cffffff,0,Hex
8744c3a54ffffff,9,Hex
8744c329bffffff,86,Hex
8744c2b0dffffff,0,Hex
8744c3a55ffffff,24,Hex
8744c329cffffff,59,Hex
8744c3a56ffffff,7,Hex
8744c2b19ffffff,0,Hex
8744c3a58ffffff,8,Hex
8744c329dffffff,182,Hex
8744c3a59ffffff,24,Hex
8744c2b1dffffff,0,Hex
8744c329effffff,17,Hex
8744c2b20ffffff,0,Hex
8744c32a0ffffff,3,Hex
8744c2b21ffffff,32,Hex
8744c3a5affffff,64,Hex
8744c32a1ffffff,5,Hex
8744c2b22ffffff,4,Hex
8744c3a5bffffff,33,Hex
8744c3a5dffffff,0,Hex
8744c32a2ffffff,6,Hex
8744c2b23ffffff,3,Hex
8744c3a5effffff,14,Hex
8744c3a60ffffff,2,Hex
8744c32a3ffffff,10,Hex
8744c3a61ffffff,4,Hex
8744c2b24ffffff,1,Hex
8744c32a4ffffff,3,Hex
8744c2b25ffffff,7,Hex
8744c32a5ffffff,7,Hex
8744c2b26ffffff,0,Hex
8744c32a6ffffff,5,Hex
8744c3a62ffffff,5,Hex
8744c2b28ffffff,4,Hex
8744c32a8ffffff,9,Hex
8744c3a63ffffff,4,Hex
8744c2b29ffffff,0,Hex
8744c3a64ffffff,14,Hex
8744c32a9ffffff,5,Hex
8744c3a65ffffff,18,Hex
8744c2b2bffffff,0,Hex
8744c3a66ffffff,16,Hex
8744c32aaffffff,8,Hex
8744c2b2cffffff,2,Hex
8744c32abffffff,12,Hex
8744c2b2effffff,1,Hex
8744c32acffffff,10,Hex
8744c2b31ffffff,3,Hex
8744c32adffffff,7,Hex
8744c2b35ffffff,1,Hex
8744c32aeffffff,13,Hex
8744c2b40ffffff,0,Hex
8744c32b0ffffff,5,Hex
8744c2b41ffffff,0,Hex
8744c32b1ffffff,3,Hex
8744c2b44ffffff,0,Hex
8744c32b2ffffff,12,Hex
8744c2b45ffffff,0,Hex
8744c32b3ffffff,4,Hex
8744c3a68ffffff,39,Hex
8744c2b46ffffff,0,Hex
8744c32b4ffffff,3,Hex
8744c3a69ffffff,37,Hex
8744c2b49ffffff,1,Hex
8744c3a6affffff,13,Hex
8744c32b5ffffff,1,Hex
8744c3a6bffffff,27,Hex
8744c2b4affffff,2,Hex
8744c3a6cffffff,18,Hex
8744c32b6ffffff,2,Hex
8744c2b4bffffff,1,Hex
8744c32c0ffffff,3,Hex
8744c3a6dffffff,34,Hex
8744c2b4cffffff,0,Hex
8744c32c1ffffff,218,Hex
8744c3a6effffff,30,Hex
8744c2b4dffffff,1,Hex
8744c32c2ffffff,7,Hex
8744c3a70ffffff,32,Hex
8744c3a71ffffff,3,Hex
8744c2b4effffff,0,Hex
8744c32c3ffffff,1,Hex
8744c2b50ffffff,0,Hex
8744c32c4ffffff,12,Hex
8744c2b51ffffff,1,Hex
8744c32c5ffffff,47,Hex
8744c3a72ffffff,69,Hex
8744c2b52ffffff,0,Hex
8744c32c6ffffff,3,Hex
8744c3a73ffffff,23,Hex
8744c2b53ffffff,1,Hex
8744c3a74ffffff,226,Hex
8744c32c8ffffff,17,Hex
8744c3a75ffffff,38,Hex
8744c2b54ffffff,0,Hex
8744c32c9ffffff,11,Hex
8744c2b56ffffff,0,Hex
8744c32caffffff,17,Hex
8744c2b58ffffff,2,Hex
8744c32cbffffff,26,Hex
8744c3a76ffffff,293,Hex
8744c2b59ffffff,1,Hex
8744c3a80ffffff,37,Hex
8744c32ccffffff,83,Hex
8744c3a81ffffff,23,Hex
8744c2b5affffff,2,Hex
8744c3a82ffffff,9,Hex
8744c32cdffffff,18,Hex
8744c3a83ffffff,1,Hex
8744c2b5bffffff,1,Hex
8744c32ceffffff,24,Hex
8744c2b5cffffff,0,Hex
8744c32d0ffffff,5,Hex
8744c2b5effffff,2,Hex
8744c194dffffff,71,Hex
8744c32d1ffffff,11,Hex
8744c2b60ffffff,2,Hex
8744c32d2ffffff,12,Hex
8744c3a84ffffff,4,Hex
8744c2b61ffffff,0,Hex
8744c32d3ffffff,6,Hex
8744c3a85ffffff,27,Hex
8744c3a86ffffff,1,Hex
8744c32d4ffffff,19,Hex
8744c2b62ffffff,0,Hex
8744c3a88ffffff,25,Hex
8744c3a89ffffff,8,Hex
8744c32d5ffffff,6,Hex
8744c2b63ffffff,0,Hex
8744c32d6ffffff,22,Hex
8744c2b64ffffff,3,Hex
8744c32d8ffffff,22,Hex
8744c2b65ffffff,0,Hex
8744c32d9ffffff,5,Hex
8744c2b66ffffff,1,Hex
8744c32daffffff,1,Hex
8744c2b68ffffff,0,Hex
8744c3a8affffff,49,Hex
8744c32dbffffff,12,Hex
8744c2b69ffffff,2,Hex
8744c3a8bffffff,32,Hex
8744c32dcffffff,6,Hex
8744c3a8cffffff,38,Hex
8744c2b6affffff,0,Hex
8744c3a8dffffff,85,Hex
8744c32ddffffff,31,Hex
8744c2b6bffffff,0,Hex
8744c32deffffff,13,Hex
8744c2b6cffffff,0,Hex
8744c3a8effffff,12,Hex
8744c32e0ffffff,13,Hex
8744c3a90ffffff,23,Hex
8744c2b70ffffff,0,Hex
8744c3a91ffffff,4,Hex
8744c32e1ffffff,11,Hex
8744c3a92ffffff,7,Hex
8744c2b71ffffff,0,Hex
8744c3a93ffffff,1,Hex
8744c32e2ffffff,13,Hex
8744c3a94ffffff,0,Hex
8744c2b74ffffff,0,Hex
8744c32e3ffffff,34,Hex
8744c2b75ffffff,1,Hex
8744c32e4ffffff,34,Hex
8744c2b76ffffff,0,Hex
8744c32e5ffffff,9,Hex
8744c3a95ffffff,4,Hex
8744c3000ffffff,0,Hex
8744c32e6ffffff,10,Hex
8744c3a96ffffff,4,Hex
8744c3001ffffff,1,Hex
8744c3a99ffffff,4,Hex
8744c32e8ffffff,19,Hex
8744c3a9affffff,2,Hex
8744c3002ffffff,0,Hex
8744c3a9bffffff,11,Hex
8744c32e9ffffff,22,Hex
8744c3003ffffff,3,Hex
8744c32eaffffff,96,Hex
8744c3004ffffff,0,Hex
8744c32ebffffff,9,Hex
8744c3005ffffff,2,Hex
8744c3a9cffffff,4,Hex
8744c32ecffffff,7,Hex
8744c3a9dffffff,4,Hex
8744c3006ffffff,0,Hex
8744c3a9effffff,4,Hex
8744c32edffffff,6,Hex
8744c3aa0ffffff,13,Hex
8744c3008ffffff,3,Hex
8744c3aa1ffffff,27,Hex
8744c32eeffffff,10,Hex
8744c3009ffffff,2,Hex
8744c32f0ffffff,14,Hex
8744c300affffff,1,Hex
8744c32f1ffffff,13,Hex
8744c300bffffff,1,Hex
8744c32f2ffffff,11,Hex
8744c3aa2ffffff,18,Hex
8744c300cffffff,2,Hex
8744c3aa3ffffff,9,Hex
8744c32f3ffffff,9,Hex
8744c3aa4ffffff,11,Hex
8744c300dffffff,0,Hex
8744c32f4ffffff,7,Hex
8744c3aa5ffffff,26,Hex
8744c3aa6ffffff,36,Hex
8744c300effffff,1,Hex
8744c32f5ffffff,12,Hex
8744c3010ffffff,0,Hex
8744c32f6ffffff,14,Hex
8744c3aa8ffffff,17,Hex
8744c3011ffffff,0,Hex
8744c3aa9ffffff,32,Hex
8744c3300ffffff,7,Hex
8744c3aaaffffff,19,Hex
8744c3012ffffff,4,Hex
8744c3301ffffff,5,Hex
8744c3aabffffff,34,Hex
8744c3013ffffff,1,Hex
8744c3302ffffff,10,Hex
8744c3014ffffff,0,Hex
8744c3303ffffff,11,Hex
8744c3015ffffff,0,Hex
8744c3304ffffff,17,Hex
8744c3aacffffff,110,Hex
8744c3016ffffff,2,Hex
8744c3aadffffff,77,Hex
8744c3305ffffff,13,Hex
8744c3018ffffff,0,Hex
8744c3306ffffff,13,Hex
8744c3019ffffff,0,Hex
8744c3308ffffff,16,Hex
8744c301affffff,0,Hex
8744c3309ffffff,12,Hex
8744c301bffffff,0,Hex
8744c330affffff,10,Hex
8744c301cffffff,0,Hex
8744c330bffffff,6,Hex
8744c301dffffff,1,Hex
8744c330cffffff,18,Hex
8744c3aaeffffff,26,Hex
8744c301effffff,0,Hex
8744c330dffffff,26,Hex
8744c3ab0ffffff,20,Hex
8744c3020ffffff,0,Hex
8744c3ab1ffffff,12,Hex
8744c330effffff,7,Hex
8744c3021ffffff,0,Hex
8744c3ab2ffffff,10,Hex
8744c3ab3ffffff,5,Hex
8744c3310ffffff,4,Hex
8744c3ab4ffffff,5,Hex
8744c3022ffffff,0,Hex
8744c194effffff,3,Hex
8744c3311ffffff,5,Hex
8744c3023ffffff,0,Hex
8744c3312ffffff,7,Hex
8744c3024ffffff,0,Hex
8744c3313ffffff,6,Hex
8744c3025ffffff,1,Hex
8744c3314ffffff,6,Hex
8744c3026ffffff,0,Hex
8744c3315ffffff,3,Hex
8744c3028ffffff,1,Hex
8744c3316ffffff,2,Hex
8744c3029ffffff,2,Hex
8744c3318ffffff,13,Hex
8744c302affffff,2,Hex
8744c3319ffffff,3,Hex
8744c302bffffff,3,Hex
8744c331affffff,7,Hex
8744c3ab5ffffff,9,Hex
8744c302cffffff,3,Hex
8744c331bffffff,5,Hex
8744c3ab6ffffff,9,Hex
8744c302dffffff,2,Hex
8744c3ac0ffffff,9,Hex
8744c331cffffff,6,Hex
8744c3ac1ffffff,17,Hex
8744c302effffff,0,Hex
8744c331dffffff,6,Hex
8744c3030ffffff,0,Hex
8744c331effffff,1,Hex
8744c3ac2ffffff,19,Hex
8744c3031ffffff,0,Hex
8744c3ac3ffffff,15,Hex
8744c3320ffffff,10,Hex
8744c3ac4ffffff,19,Hex
8744c3032ffffff,0,Hex
8744c3ac5ffffff,16,Hex
8744c3321ffffff,3,Hex
8744c3ac6ffffff,45,Hex
8744c3033ffffff,1,Hex
8744c3322ffffff,15,Hex
8744c3ac8ffffff,9,Hex
8744c3034ffffff,1,Hex
8744c3323ffffff,22,Hex
8744c3ac9ffffff,13,Hex
8744c3035ffffff,0,Hex
8744c3acaffffff,12,Hex
8744c3324ffffff,9,Hex
8744c3acbffffff,19,Hex
8744c3036ffffff,3,Hex
8744c3accffffff,4,Hex
8744c3325ffffff,7,Hex
8744c3040ffffff,1,Hex
8744c3326ffffff,50,Hex
8744c3041ffffff,0,Hex
8744c3acdffffff,9,Hex
8744c3328ffffff,48,Hex
8744c3aceffffff,10,Hex
8744c3042ffffff,3,Hex
8744c3329ffffff,29,Hex
8744c3ad0ffffff,27,Hex
8744c3043ffffff,13,Hex
8744c3ad1ffffff,6,Hex
8744c332affffff,34,Hex
8744c3ad2ffffff,17,Hex
8744c3044ffffff,1,Hex
8744c3ad3ffffff,12,Hex
8744c332bffffff,8,Hex
8744c3045ffffff,0,Hex
8744c332cffffff,15,Hex
8744c3046ffffff,3,Hex
8744c332dffffff,9,Hex
8744c3048ffffff,1,Hex
8744c332effffff,22,Hex
8744c3049ffffff,9,Hex
8744c3330ffffff,57,Hex
8744c3ad4ffffff,16,Hex
8744c304affffff,3,Hex
8744c3ad5ffffff,21,Hex
8744c3331ffffff,0,Hex
8744c3ad6ffffff,5,Hex
